ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0000,-169.4884496,phenylene-thiophene,0.3613919999999998,-1.8825720000000004,2.4096499999999996
conformer-0001,-169.4880398,phenylene-thiophene,0.3584879999999996,-1.8923160000000003,2.419
conformer-0002,-169.4880342,phenylene-thiophene,0.3588399999999995,-1.8865200000000002,2.4096499999999996
conformer-0003,-169.4882081,phenylene-thiophene,0.36323999999999945,-1.8840840000000003,2.41305
conformer-0004,-169.48820580000003,phenylene-thiophene,0.3590159999999999,-1.8848400000000003,2.4096499999999996
conformer-0005,-169.4881106,phenylene-thiophene,0.35831199999999996,-1.8893760000000002,2.4121999999999995
conformer-0006,-169.48851409999997,phenylene-thiophene,0.35725599999999935,-1.8777840000000003,2.3977500000000003
conformer-0007,-169.4884413,phenylene-thiophene,0.3561999999999994,-1.8808080000000005,2.40115
conformer-0008,-169.48850159999998,phenylene-thiophene,0.35593600000000003,-1.8803040000000004,2.39945
conformer-0009,-169.4883154,phenylene-thiophene,0.361656,-1.8811440000000004,2.4088
conformer-0010,-169.488364,phenylene-thiophene,0.3631519999999996,-1.8845040000000004,2.4105
conformer-0011,-169.4877874,phenylene-thiophene,0.3657039999999999,-1.8950040000000001,2.4309
conformer-0012,-169.48798359999998,phenylene-thiophene,0.3548799999999994,-1.8874440000000001,2.4071000000000002
conformer-0013,-169.4878207,phenylene-thiophene,0.36438399999999993,-1.8880320000000004,2.4173
conformer-0014,-169.48815380000002,phenylene-thiophene,0.3623599999999999,-1.8887040000000002,2.4156
conformer-0015,-169.488263,phenylene-thiophene,0.3561999999999994,-1.8836640000000004,2.40455
conformer-0016,-169.4883371,phenylene-thiophene,0.354264,-1.8816480000000002,2.4003
conformer-0017,-169.48803600000002,phenylene-thiophene,0.3591919999999995,-1.8852600000000004,2.4088
conformer-0018,-169.4879708,phenylene-thiophene,0.3623599999999999,-1.8866880000000001,2.4156
conformer-0019,-169.488338,phenylene-thiophene,0.35611199999999965,-1.8800520000000003,2.39945
conformer-0020,-169.4880835,phenylene-thiophene,0.36112799999999967,-1.8862680000000003,2.4105
conformer-0021,-169.4873273,phenylene-thiophene,0.3880559999999994,-1.9094520000000004,2.4785
conformer-0022,-169.48811,phenylene-thiophene,0.35593600000000003,-1.8870240000000005,2.40625
conformer-0023,-169.4883386,phenylene-thiophene,0.35707999999999973,-1.8814800000000003,2.4028500000000004
conformer-0024,-169.4875523,phenylene-thiophene,0.35707999999999973,-1.8892080000000002,2.41135
conformer-0025,-169.488279,phenylene-thiophene,0.35875199999999974,-1.8863520000000003,2.4105
conformer-0026,-169.4882614,phenylene-thiophene,0.35531999999999986,-1.8803880000000002,2.3986
conformer-0027,-169.4880865,phenylene-thiophene,0.35892799999999936,-1.8891240000000005,2.41305
conformer-0028,-169.4879955,phenylene-thiophene,0.36939999999999995,-1.8878640000000004,2.42495
conformer-0029,-169.487052,phenylene-thiophene,0.38400799999999946,-1.9121400000000002,2.47935
conformer-0030,-169.4879201,phenylene-thiophene,0.35989599999999944,-1.8875280000000003,2.4121999999999995
conformer-0031,-169.488233,phenylene-thiophene,0.3580479999999998,-1.8836640000000004,2.40625
conformer-0032,-169.48782980000001,phenylene-thiophene,0.35998399999999997,-1.8926520000000004,2.4223999999999997
conformer-0033,-169.4881196,phenylene-thiophene,0.3642959999999993,-1.8897960000000003,2.4241
conformer-0034,-169.4881267,phenylene-thiophene,0.3622719999999994,-1.8829920000000002,2.4088
conformer-0035,-169.48824309999998,phenylene-thiophene,0.35531999999999986,-1.8846720000000003,2.40455
conformer-0036,-169.4875349,phenylene-thiophene,0.3812799999999996,-1.8994560000000003,2.4521499999999996
conformer-0037,-169.48840890000002,phenylene-thiophene,0.35690399999999933,-1.8822360000000005,2.402
conformer-0038,-169.4883729,phenylene-thiophene,0.36376799999999976,-1.8840000000000003,2.4088
conformer-0039,-169.4880583,phenylene-thiophene,0.3600719999999997,-1.8902160000000006,2.41305
conformer-0040,-169.48784530000003,phenylene-thiophene,0.3661439999999997,-1.8913920000000004,2.42835
conformer-0041,-169.4870688,phenylene-thiophene,0.3863839999999994,-1.9154160000000002,2.48275
conformer-0042,-169.4880113,phenylene-thiophene,0.36587999999999954,-1.8887880000000004,2.4223999999999997
conformer-0043,-169.4882749,phenylene-thiophene,0.37274399999999996,-1.8829080000000002,2.41985
conformer-0044,-169.4884095,phenylene-thiophene,0.3567279999999997,-1.8807240000000003,2.4003
conformer-0045,-169.487295,phenylene-thiophene,0.37670399999999926,-1.9025640000000004,2.453
conformer-0046,-169.4880735,phenylene-thiophene,0.3627119999999999,-1.8838320000000004,2.41135
conformer-0047,-169.4881459,phenylene-thiophene,0.36042399999999974,-1.8861000000000003,2.4147499999999997
conformer-0048,-169.4868686,phenylene-thiophene,0.36887199999999953,-1.9039080000000002,2.4351499999999997
conformer-0049,-169.4882795,phenylene-thiophene,0.35796000000000006,-1.8870240000000005,2.4088
conformer-0050,-169.48823080000003,phenylene-thiophene,0.35743199999999964,-1.8851760000000002,2.4053999999999998
conformer-0051,-169.4880547,phenylene-thiophene,0.3657919999999998,-1.8899640000000002,2.42495
conformer-0052,-169.4881004,phenylene-thiophene,0.35928000000000004,-1.8862680000000003,2.4096499999999996
conformer-0053,-169.4881882,phenylene-thiophene,0.3625359999999995,-1.8845880000000002,2.4071000000000002
conformer-0054,-169.4883692,phenylene-thiophene,0.3622719999999994,-1.8839160000000001,2.4105
conformer-0055,-169.4876189,phenylene-thiophene,0.3609519999999993,-1.8898800000000002,2.4147499999999997
conformer-0056,-169.4881474,phenylene-thiophene,0.3626239999999993,-1.886184,2.4164499999999998
conformer-0057,-169.4881107,phenylene-thiophene,0.3601599999999996,-1.8878640000000004,2.41135
conformer-0058,-169.48846699999999,phenylene-thiophene,0.36059999999999937,-1.8798000000000001,2.40625
conformer-0059,-169.4881852,phenylene-thiophene,0.3613919999999998,-1.8862680000000003,2.41305
conformer-0060,-169.488167,phenylene-thiophene,0.3554959999999995,-1.8836640000000004,2.4053999999999998
conformer-0061,-169.4883216,phenylene-thiophene,0.3568159999999996,-1.8833280000000001,2.40455
conformer-0062,-169.4882782,phenylene-thiophene,0.36024799999999935,-1.8842520000000003,2.4071000000000002
conformer-0063,-169.48824399999998,phenylene-thiophene,0.3598079999999996,-1.8882000000000003,2.4156
conformer-0064,-169.488149,phenylene-thiophene,0.3580479999999998,-1.8874440000000001,2.41135
conformer-0065,-169.4880044,phenylene-thiophene,0.35796000000000006,-1.8913080000000002,2.41135
conformer-0066,-169.4882906,phenylene-thiophene,0.35725599999999935,-1.8824880000000002,2.4036999999999997
conformer-0067,-169.48834319999997,phenylene-thiophene,0.35875199999999974,-1.8781200000000002,2.39945
conformer-0068,-169.487944,phenylene-thiophene,0.358664,-1.8855960000000005,2.4079499999999996
conformer-0069,-169.48830230000002,phenylene-thiophene,0.35558399999999935,-1.8833280000000001,2.40455
conformer-0070,-169.4884091,phenylene-thiophene,0.3539119999999992,-1.8843360000000005,2.402
conformer-0071,-169.4875469,phenylene-thiophene,0.3627999999999997,-1.8920640000000002,2.4258
conformer-0072,-169.4877525,phenylene-thiophene,0.3613919999999998,-1.8878640000000004,2.4147499999999997
conformer-0073,-169.48820690000002,phenylene-thiophene,0.35831199999999996,-1.8860160000000001,2.41135
conformer-0074,-169.48802990000002,phenylene-thiophene,0.35593600000000003,-1.8854280000000003,2.4053999999999998
conformer-0075,-169.4873819,phenylene-thiophene,0.36491199999999946,-1.8987000000000005,2.42835
conformer-0076,-169.4876863,phenylene-thiophene,0.3657039999999999,-1.8956760000000004,2.4343
conformer-0077,-169.48823480000001,phenylene-thiophene,0.36675999999999986,-1.8853440000000004,2.4215500000000003
conformer-0078,-169.4883917,phenylene-thiophene,0.35822399999999943,-1.8822360000000005,2.4036999999999997
conformer-0079,-169.4882715,phenylene-thiophene,0.3554079999999997,-1.8836640000000004,2.402
conformer-0080,-169.48828740000002,phenylene-thiophene,0.3563759999999998,-1.8844200000000002,2.40455
conformer-0081,-169.48791599999998,phenylene-thiophene,0.3694879999999997,-1.8945840000000003,2.436
conformer-0082,-169.4881249,phenylene-thiophene,0.36658399999999947,-1.8833280000000001,2.4121999999999995
conformer-0083,-169.4878281,phenylene-thiophene,0.3612159999999994,-1.8945,2.42325
conformer-0084,-169.4871035,phenylene-thiophene,0.37687999999999966,-1.9044960000000004,2.45385
conformer-0085,-169.4881125,phenylene-thiophene,0.3571679999999995,-1.8878640000000004,2.4105
conformer-0086,-169.4881356,phenylene-thiophene,0.36059999999999937,-1.8877800000000002,2.4173
conformer-0087,-169.488363,phenylene-thiophene,0.3563759999999998,-1.8842520000000003,2.40455
conformer-0088,-169.48810569999998,phenylene-thiophene,0.36174399999999973,-1.8896280000000003,2.41815
conformer-0089,-169.48831719999998,phenylene-thiophene,0.35796000000000006,-1.8834120000000003,2.40625
conformer-0090,-169.48840239999998,phenylene-thiophene,0.3573439999999999,-1.8832440000000004,2.4053999999999998
conformer-0091,-169.4875235,phenylene-thiophene,0.3802239999999997,-1.8984480000000004,2.45555
conformer-0092,-169.48743069999998,phenylene-thiophene,0.3758239999999998,-1.9002960000000002,2.45045
conformer-0093,-169.4880424,phenylene-thiophene,0.35760800000000004,-1.8871080000000002,2.4096499999999996
conformer-0094,-169.4881665,phenylene-thiophene,0.35928000000000004,-1.8857640000000004,2.4088
conformer-0095,-169.4884701,phenylene-thiophene,0.352592,-1.8830760000000004,2.39945
conformer-0096,-169.4875597,phenylene-thiophene,0.3664959999999996,-1.8955920000000002,2.436
conformer-0097,-169.488295,phenylene-thiophene,0.35514399999999957,-1.8837480000000002,2.402
conformer-0098,-169.4879179,phenylene-thiophene,0.35831199999999996,-1.8876960000000003,2.4147499999999997
conformer-0099,-169.4883694,phenylene-thiophene,0.362008,-1.8816480000000002,2.4079499999999996
conformer-0100,-169.4883266,phenylene-thiophene,0.35796000000000006,-1.8840000000000003,2.4071000000000002
conformer-0101,-169.4882491,phenylene-thiophene,0.35558399999999935,-1.8798840000000003,2.3969
conformer-0102,-169.4886351,phenylene-thiophene,0.3556719999999999,-1.8791280000000001,2.3969
conformer-0103,-169.48818630000002,phenylene-thiophene,0.35857599999999934,-1.8839160000000001,2.4105
conformer-0104,-169.48814209999998,phenylene-thiophene,0.3631519999999996,-1.8890400000000003,2.4215500000000003
conformer-0105,-169.4881273,phenylene-thiophene,0.35628800000000005,-1.8804720000000004,2.39945
conformer-0106,-169.48836359999999,phenylene-thiophene,0.3583999999999997,-1.8830760000000004,2.4071000000000002
conformer-0107,-169.488257,phenylene-thiophene,0.3565519999999994,-1.8845040000000004,2.4036999999999997
conformer-0108,-169.48844519999997,phenylene-thiophene,0.3618319999999996,-1.8781200000000002,2.4053999999999998
conformer-0109,-169.4882313,phenylene-thiophene,0.36024799999999935,-1.8866880000000001,2.4139
conformer-0110,-169.48806169999997,phenylene-thiophene,0.36156799999999945,-1.8858480000000002,2.41135
conformer-0111,-169.4877583,phenylene-thiophene,0.3809279999999996,-1.8987840000000002,2.45555
conformer-0112,-169.4880693,phenylene-thiophene,0.3568159999999996,-1.8869400000000003,2.4096499999999996
conformer-0113,-169.4878159,phenylene-thiophene,0.36508799999999986,-1.8943320000000001,2.4326
conformer-0114,-169.4879356,phenylene-thiophene,0.3601599999999996,-1.8864360000000002,2.4096499999999996
conformer-0115,-169.48775790000002,phenylene-thiophene,0.37054399999999965,-1.8962640000000002,2.4368499999999997
conformer-0116,-169.48829740000002,phenylene-thiophene,0.35531999999999986,-1.8844200000000002,2.4036999999999997
conformer-0117,-169.4883275,phenylene-thiophene,0.35831199999999996,-1.882824,2.40625
conformer-0118,-169.4881679,phenylene-thiophene,0.35875199999999974,-1.8819000000000004,2.4053999999999998
conformer-0119,-169.4883487,phenylene-thiophene,0.35575999999999963,-1.8857640000000004,2.40455
conformer-0120,-169.4865737,phenylene-thiophene,0.3621839999999995,-1.9020600000000005,2.4326
conformer-0121,-169.48829990000002,phenylene-thiophene,0.3590159999999999,-1.8814800000000003,2.40455
conformer-0122,-169.48739650000002,phenylene-thiophene,0.3659679999999993,-1.8971880000000003,2.4292
conformer-0123,-169.48807659999997,phenylene-thiophene,0.365352,-1.8840840000000003,2.419
conformer-0124,-169.48839919999998,phenylene-thiophene,0.3580479999999998,-1.8787920000000002,2.39945
conformer-0125,-169.48747649999999,phenylene-thiophene,0.3682559999999995,-1.8998760000000003,2.4453500000000004
conformer-0126,-169.4878874,phenylene-thiophene,0.36526399999999937,-1.8935760000000004,2.4274999999999998
conformer-0127,-169.48848769999998,phenylene-thiophene,0.3568159999999996,-1.8808920000000002,2.402
conformer-0128,-169.4879763,phenylene-thiophene,0.3691359999999998,-1.8887040000000002,2.42495
conformer-0129,-169.48834490000002,phenylene-thiophene,0.3618319999999996,-1.8816480000000002,2.4079499999999996
conformer-0130,-169.488153,phenylene-thiophene,0.35699199999999986,-1.8853440000000004,2.4088
conformer-0131,-169.488168,phenylene-thiophene,0.360336,-1.8869400000000003,2.4147499999999997
conformer-0132,-169.48814730000004,phenylene-thiophene,0.36587999999999954,-1.8883680000000003,2.42325
conformer-0133,-169.48823430000002,phenylene-thiophene,0.35743199999999964,-1.8839160000000001,2.40625
conformer-0134,-169.4880908,phenylene-thiophene,0.35575999999999963,-1.8803040000000004,2.4003
conformer-0135,-169.48823430000002,phenylene-thiophene,0.360336,-1.881396,2.4071000000000002
conformer-0136,-169.4876879,phenylene-thiophene,0.3669359999999994,-1.8878640000000004,2.42325
conformer-0137,-169.48808799999998,phenylene-thiophene,0.35945599999999966,-1.89324,2.41985
conformer-0138,-169.4884735,phenylene-thiophene,0.35857599999999934,-1.8786240000000003,2.39945
conformer-0139,-169.4881669,phenylene-thiophene,0.35857599999999934,-1.8891240000000005,2.4164499999999998
conformer-0140,-169.4882115,phenylene-thiophene,0.36042399999999974,-1.8813120000000003,2.40625
conformer-0141,-169.4881225,phenylene-thiophene,0.3606879999999999,-1.8868560000000005,2.4147499999999997
conformer-0142,-169.4882197,phenylene-thiophene,0.3563759999999998,-1.8840840000000003,2.4036999999999997
conformer-0143,-169.48807480000002,phenylene-thiophene,0.3623599999999999,-1.8899640000000002,2.42325
conformer-0144,-169.4882353,phenylene-thiophene,0.35628800000000005,-1.8837480000000002,2.4053999999999998
conformer-0145,-169.48834130000003,phenylene-thiophene,0.35857599999999934,-1.8830760000000004,2.4053999999999998
conformer-0146,-169.48843269999998,phenylene-thiophene,0.35514399999999957,-1.8824880000000002,2.40115
conformer-0147,-169.4881467,phenylene-thiophene,0.3583999999999997,-1.889712,2.41305
conformer-0148,-169.4881222,phenylene-thiophene,0.3552319999999993,-1.8862680000000003,2.4053999999999998
conformer-0149,-169.4881487,phenylene-thiophene,0.3612159999999994,-1.8871920000000004,2.41135
conformer-0150,-169.4881122,phenylene-thiophene,0.35998399999999997,-1.8860160000000001,2.41305
conformer-0151,-169.48814769999998,phenylene-thiophene,0.3627999999999997,-1.8864360000000002,2.41305
conformer-0152,-169.4882604,phenylene-thiophene,0.35690399999999933,-1.8813120000000003,2.4028500000000004
conformer-0153,-169.4882736,phenylene-thiophene,0.3578719999999994,-1.8855960000000005,2.4079499999999996
conformer-0154,-169.4879243,phenylene-thiophene,0.3657919999999998,-1.8925680000000003,2.42835
conformer-0155,-169.487892,phenylene-thiophene,0.3627119999999999,-1.8902160000000006,2.4164499999999998
conformer-0156,-169.4879757,phenylene-thiophene,0.35593600000000003,-1.8845040000000004,2.4053999999999998
conformer-0157,-169.4885393,phenylene-thiophene,0.3593679999999998,-1.8801360000000005,2.4028500000000004
conformer-0158,-169.4880999,phenylene-thiophene,0.35813599999999957,-1.8876960000000003,2.4105
conformer-0159,-169.4884446,phenylene-thiophene,0.35945599999999966,-1.8813120000000003,2.4028500000000004
conformer-0160,-169.48824960000002,phenylene-thiophene,0.3625359999999995,-1.8824880000000002,2.4105
conformer-0161,-169.4884288,phenylene-thiophene,0.35760800000000004,-1.878036,2.40115
conformer-0162,-169.48830800000002,phenylene-thiophene,0.3558479999999995,-1.8845880000000002,2.4053999999999998
conformer-0163,-169.48835669999997,phenylene-thiophene,0.3571679999999995,-1.8825720000000004,2.4028500000000004
conformer-0164,-169.4884043,phenylene-thiophene,0.35822399999999943,-1.8829080000000002,2.40455
conformer-0165,-169.48788069999998,phenylene-thiophene,0.3601599999999996,-1.8889560000000005,2.4156
conformer-0166,-169.48799240000002,phenylene-thiophene,0.3593679999999998,-1.8900480000000002,2.41305
conformer-0167,-169.4884707,phenylene-thiophene,0.35892799999999936,-1.8802200000000002,2.4028500000000004
conformer-0168,-169.48677030000002,phenylene-thiophene,0.3847119999999994,-1.9133160000000002,2.4836
conformer-0169,-169.4880345,phenylene-thiophene,0.360336,-1.8914760000000002,2.4147499999999997
conformer-0170,-169.4877065,phenylene-thiophene,0.365352,-1.8990360000000004,2.4326
conformer-0171,-169.48809690000002,phenylene-thiophene,0.36904799999999993,-1.890972,2.4241
conformer-0172,-169.4879024,phenylene-thiophene,0.36658399999999947,-1.8913920000000004,2.42495
conformer-0173,-169.48837659999998,phenylene-thiophene,0.365,-1.882656,2.41135
conformer-0174,-169.48808530000002,phenylene-thiophene,0.3571679999999995,-1.8839160000000001,2.4071000000000002
conformer-0175,-169.48823959999999,phenylene-thiophene,0.35945599999999966,-1.8863520000000003,2.4121999999999995
conformer-0176,-169.48811909999998,phenylene-thiophene,0.3608639999999995,-1.8871920000000004,2.4121999999999995
conformer-0177,-169.4878749,phenylene-thiophene,0.36209599999999975,-1.8945,2.4258
conformer-0178,-169.4883715,phenylene-thiophene,0.35796000000000006,-1.8825720000000004,2.4053999999999998
conformer-0179,-169.4880479,phenylene-thiophene,0.35707999999999973,-1.8875280000000003,2.4071000000000002
conformer-0180,-169.4883725,phenylene-thiophene,0.3590159999999999,-1.8836640000000004,2.4071000000000002
conformer-0181,-169.48833059999998,phenylene-thiophene,0.3629760000000001,-1.8844200000000002,2.4164499999999998
conformer-0182,-169.4883863,phenylene-thiophene,0.35663999999999996,-1.8820680000000005,2.40115
conformer-0183,-169.4878404,phenylene-thiophene,0.36473599999999984,-1.8866040000000004,2.4164499999999998
conformer-0184,-169.4883226,phenylene-thiophene,0.3605119999999995,-1.8835800000000003,2.4088
conformer-0185,-169.48804719999998,phenylene-thiophene,0.3664959999999996,-1.8906360000000002,2.41985
conformer-0186,-169.4878646,phenylene-thiophene,0.35796000000000006,-1.8874440000000001,2.4088
conformer-0187,-169.4874524,phenylene-thiophene,0.367024,-1.898532,2.43855
conformer-0188,-169.4880397,phenylene-thiophene,0.3598079999999996,-1.8853440000000004,2.4105
conformer-0189,-169.48803030000002,phenylene-thiophene,0.36042399999999974,-1.8901320000000004,2.4173
conformer-0190,-169.4880923,phenylene-thiophene,0.3601599999999996,-1.8866040000000004,2.4105
conformer-0191,-169.48803600000002,phenylene-thiophene,0.3576959999999998,-1.882824,2.40455
conformer-0192,-169.4879775,phenylene-thiophene,0.35760800000000004,-1.8870240000000005,2.4088
conformer-0193,-169.48808689999998,phenylene-thiophene,0.35646399999999956,-1.8829080000000002,2.4028500000000004
conformer-0194,-169.487474,phenylene-thiophene,0.37916799999999984,-1.9024800000000002,2.4589499999999997
conformer-0195,-169.48772580000002,phenylene-thiophene,0.3595439999999994,-1.8929040000000001,2.4215500000000003
conformer-0196,-169.48825549999998,phenylene-thiophene,0.36244799999999966,-1.8827400000000003,2.4147499999999997
conformer-0197,-169.4884159,phenylene-thiophene,0.3565519999999994,-1.8801360000000005,2.3969
conformer-0198,-169.488039,phenylene-thiophene,0.3671999999999995,-1.8897960000000003,2.4258
conformer-0199,-169.4879985,phenylene-thiophene,0.35399999999999987,-1.8830760000000004,2.4003
conformer-0200,-169.4878192,phenylene-thiophene,0.365352,-1.8880320000000004,2.4206999999999996
conformer-0201,-169.4880552,phenylene-thiophene,0.3567279999999997,-1.8866880000000001,2.4088
conformer-0202,-169.4881726,phenylene-thiophene,0.36024799999999935,-1.8863520000000003,2.41305
conformer-0203,-169.4879875,phenylene-thiophene,0.3638559999999995,-1.8906360000000002,2.41815
conformer-0204,-169.48825119999998,phenylene-thiophene,0.361656,-1.8876960000000003,2.419
conformer-0205,-169.488625,phenylene-thiophene,0.3606879999999999,-1.8749280000000004,2.3977500000000003
conformer-0206,-169.4878927,phenylene-thiophene,0.365,-1.8895440000000001,2.42325
conformer-0207,-169.48787119999997,phenylene-thiophene,0.3535599999999993,-1.8881160000000001,2.40455
conformer-0208,-169.48764680000002,phenylene-thiophene,0.36368,-1.8881160000000001,2.4215500000000003
conformer-0209,-169.4882246,phenylene-thiophene,0.3635039999999996,-1.8861000000000003,2.4156
conformer-0210,-169.4884189,phenylene-thiophene,0.35593600000000003,-1.8802200000000002,2.39945
conformer-0211,-169.488418,phenylene-thiophene,0.35945599999999966,-1.8824040000000004,2.4053999999999998
conformer-0212,-169.4881584,phenylene-thiophene,0.3548799999999994,-1.8823200000000002,2.40115
conformer-0213,-169.4884092,phenylene-thiophene,0.35998399999999997,-1.8824040000000004,2.40455
conformer-0214,-169.48822880000003,phenylene-thiophene,0.360336,-1.8850080000000002,2.41305
conformer-0215,-169.4882357,phenylene-thiophene,0.3605119999999995,-1.8878640000000004,2.41135
conformer-0216,-169.4883144,phenylene-thiophene,0.3538239999999995,-1.8846720000000003,2.402
conformer-0217,-169.48816000000002,phenylene-thiophene,0.3595439999999994,-1.8894600000000004,2.4121999999999995
conformer-0218,-169.4884848,phenylene-thiophene,0.35796000000000006,-1.8787080000000005,2.4003
conformer-0219,-169.48817219999998,phenylene-thiophene,0.35611199999999965,-1.884924,2.4053999999999998
conformer-0220,-169.4875599,phenylene-thiophene,0.35224,-1.8820680000000005,2.3952
conformer-0221,-169.4885633,phenylene-thiophene,0.36209599999999975,-1.876608,2.40455
conformer-0222,-169.4881044,phenylene-thiophene,0.3644719999999997,-1.8894600000000004,2.41985
conformer-0223,-169.4882007,phenylene-thiophene,0.35690399999999933,-1.8822360000000005,2.4036999999999997
conformer-0224,-169.4883118,phenylene-thiophene,0.3561999999999994,-1.8801360000000005,2.4003
conformer-0225,-169.4881146,phenylene-thiophene,0.3597199999999998,-1.8866040000000004,2.41135
conformer-0226,-169.48786130000002,phenylene-thiophene,0.3568159999999996,-1.8860160000000001,2.4079499999999996
conformer-0227,-169.4882618,phenylene-thiophene,0.3644719999999997,-1.8848400000000003,2.4139
conformer-0228,-169.4880886,phenylene-thiophene,0.36323999999999945,-1.8893760000000002,2.42325
conformer-0229,-169.4869006,phenylene-thiophene,0.38515199999999994,-1.9144080000000003,2.48105
conformer-0230,-169.4884666,phenylene-thiophene,0.3588399999999995,-1.8787920000000002,2.4003
conformer-0231,-169.488332,phenylene-thiophene,0.35743199999999964,-1.8822360000000005,2.4028500000000004
conformer-0232,-169.4882814,phenylene-thiophene,0.3598079999999996,-1.8795480000000004,2.4036999999999997
conformer-0233,-169.4884036,phenylene-thiophene,0.35725599999999935,-1.8829920000000002,2.4053999999999998
conformer-0234,-169.4873446,phenylene-thiophene,0.3835679999999997,-1.9095360000000001,2.4682999999999997
conformer-0235,-169.488418,phenylene-thiophene,0.35910399999999965,-1.8786240000000003,2.4003
conformer-0236,-169.48781100000002,phenylene-thiophene,0.3656159999999994,-1.8973560000000003,2.4317499999999996
conformer-0237,-169.488417,phenylene-thiophene,0.3550559999999997,-1.8822360000000005,2.4003
conformer-0238,-169.48784709999998,phenylene-thiophene,0.35910399999999965,-1.8887040000000002,2.41135
conformer-0239,-169.4882601,phenylene-thiophene,0.3597199999999998,-1.8866040000000004,2.41305
conformer-0240,-169.4883484,phenylene-thiophene,0.3648239999999996,-1.8812280000000001,2.4105
conformer-0241,-169.488382,phenylene-thiophene,0.3621839999999995,-1.8841680000000003,2.4105
conformer-0242,-169.4882816,phenylene-thiophene,0.3605119999999995,-1.8850920000000004,2.4088
conformer-0243,-169.487934,phenylene-thiophene,0.3552319999999993,-1.8842520000000003,2.4036999999999997
conformer-0244,-169.48839130000002,phenylene-thiophene,0.3606879999999999,-1.8808080000000005,2.40455
conformer-0245,-169.48846699999999,phenylene-thiophene,0.35928000000000004,-1.8789600000000002,2.40115
conformer-0246,-169.4879974,phenylene-thiophene,0.3584879999999996,-1.8891240000000005,2.4096499999999996
conformer-0247,-169.488403,phenylene-thiophene,0.3601599999999996,-1.8742560000000004,2.3977500000000003
conformer-0248,-169.48815580000002,phenylene-thiophene,0.366672,-1.8827400000000003,2.41815
conformer-0249,-169.48724769999998,phenylene-thiophene,0.37406399999999995,-1.9057560000000004,2.4547
